id,name,year,month,day,hour,minute,lat,lon,max_sustained_wind_kts,sshws
AL112008,KYLE,2008,09,25,00,00,21.5,-70,30,0
AL112008,KYLE,2008,09,25,06,00,22,-69.4,35,0
AL112008,KYLE,2008,09,25,12,00,22.4,-68.7,40,0
AL112008,KYLE,2008,09,25,18,00,23.1,-68.4,40,0
AL112008,KYLE,2008,09,26,00,00,24,-68,45,0
AL112008,KYLE,2008,09,26,06,00,25,-68.2,50,0
AL112008,KYLE,2008,09,26,12,00,26,-68.6,50,0
AL112008,KYLE,2008,09,26,18,00,26.9,-68.6,50,0
AL112008,KYLE,2008,09,27,00,00,28.7,-68.6,55,0
AL112008,KYLE,2008,09,27,06,00,29.9,-69.3,60,0
AL112008,KYLE,2008,09,27,12,00,31.2,-69.5,65,1
AL112008,KYLE,2008,09,27,18,00,33.3,-69.7,70,1
AL112008,KYLE,2008,09,28,00,00,35.3,-69.7,70,1
AL112008,KYLE,2008,09,28,06,00,37.4,-69.3,70,1
AL112008,KYLE,2008,09,28,12,00,39.4,-68.2,75,1
AL112008,KYLE,2008,09,28,18,00,41.6,-66.7,70,1
AL112008,KYLE,2008,09,29,00,00,43.8,-66.2,65,1
AL112008,KYLE,2008,09,29,06,00,45.6,-65,50,0
AL112008,KYLE,2008,09,29,12,00,47.7,-63.5,45,0
AL112008,KYLE,2008,09,29,18,00,48.2,-62.6,40,0
AL112008,KYLE,2008,09,30,00,00,48.4,-61.5,35,0
AL112008,KYLE,2008,09,30,06,00,48.2,-61,30,0
AL112008,KYLE,2008,09,30,12,00,48.1,-60.8,25,0
