id,name,year,month,day,hour,minute,lat,lon,max_sustained_wind_kts,sshws
AL052012,ERNESTO,2012,08,01,12,00,11.6,-46.7,30,0
AL052012,ERNESTO,2012,08,01,18,00,12,-48.2,30,0
AL052012,ERNESTO,2012,08,02,00,00,12.4,-49.9,30,0
AL052012,ERNESTO,2012,08,02,06,00,12.7,-51.7,30,0
AL052012,ERNESTO,2012,08,02,12,00,13,-53.6,35,0
AL052012,ERNESTO,2012,08,02,18,00,13.2,-55.5,45,0
AL052012,ERNESTO,2012,08,03,00,00,13.4,-57.5,45,0
AL052012,ERNESTO,2012,08,03,06,00,13.6,-59.7,40,0
AL052012,ERNESTO,2012,08,03,12,00,13.7,-61.6,40,0
AL052012,ERNESTO,2012,08,03,18,00,13.8,-63.3,40,0
AL052012,ERNESTO,2012,08,04,00,00,13.8,-64.8,40,0
AL052012,ERNESTO,2012,08,04,06,00,13.9,-66.4,45,0
AL052012,ERNESTO,2012,08,04,12,00,14.2,-67.9,45,0
AL052012,ERNESTO,2012,08,04,18,00,14.6,-69.5,45,0
AL052012,ERNESTO,2012,08,05,00,00,15,-71.5,45,0
AL052012,ERNESTO,2012,08,05,06,00,15,-73.8,45,0
AL052012,ERNESTO,2012,08,05,12,00,15,-76.1,45,0
AL052012,ERNESTO,2012,08,05,18,00,15.1,-77.8,45,0
AL052012,ERNESTO,2012,08,06,00,00,15.2,-78.9,45,0
AL052012,ERNESTO,2012,08,06,06,00,15.4,-79.6,50,0
AL052012,ERNESTO,2012,08,06,12,00,15.7,-80.2,55,0
AL052012,ERNESTO,2012,08,06,18,00,16.2,-81.2,55,0
AL052012,ERNESTO,2012,08,07,00,00,16.7,-82.2,55,0
AL052012,ERNESTO,2012,08,07,06,00,17.3,-83.3,55,0
AL052012,ERNESTO,2012,08,07,12,00,17.8,-84.4,65,1
AL052012,ERNESTO,2012,08,07,18,00,18.4,-85.7,75,1
AL052012,ERNESTO,2012,08,08,00,00,18.7,-87.1,80,1
AL052012,ERNESTO,2012,08,08,01,00,18.7,-87.2,80,1
AL052012,ERNESTO,2012,08,08,03,15,18.8,-87.7,85,2
AL052012,ERNESTO,2012,08,08,06,00,18.8,-88.3,80,1
AL052012,ERNESTO,2012,08,08,12,00,18.8,-89.6,60,0
AL052012,ERNESTO,2012,08,08,18,00,18.8,-90.8,50,0
AL052012,ERNESTO,2012,08,09,00,00,18.8,-91.7,55,0
AL052012,ERNESTO,2012,08,09,06,00,18.7,-92.8,60,0
AL052012,ERNESTO,2012,08,09,12,00,18.4,-93.8,55,0
AL052012,ERNESTO,2012,08,09,16,15,18.3,-94.6,55,0
AL052012,ERNESTO,2012,08,09,18,00,18.2,-94.9,50,0
AL052012,ERNESTO,2012,08,10,00,00,18,-96,40,0
AL052012,ERNESTO,2012,08,10,06,00,17.9,-97.2,30,0
