id,name,year,month,day,hour,minute,lat,lon,max_sustained_wind_kts,sshws
AL091999,GERT,1999,09,11,12,00,12.6,-24.2,30,0
AL091999,GERT,1999,09,11,18,00,12.9,-26.1,30,0
AL091999,GERT,1999,09,12,00,00,13.3,-28,30,0
AL091999,GERT,1999,09,12,06,00,13.8,-29.8,30,0
AL091999,GERT,1999,09,12,12,00,14.2,-31.9,35,0
AL091999,GERT,1999,09,12,18,00,14.8,-33.8,45,0
AL091999,GERT,1999,09,13,00,00,15.1,-35.6,55,0
AL091999,GERT,1999,09,13,06,00,15.4,-37.3,60,0
AL091999,GERT,1999,09,13,12,00,15.9,-39.2,65,1
AL091999,GERT,1999,09,13,18,00,16.1,-40.8,70,1
AL091999,GERT,1999,09,14,00,00,16.3,-42.2,75,1
AL091999,GERT,1999,09,14,06,00,16.6,-43.5,85,2
AL091999,GERT,1999,09,14,12,00,16.8,-44.6,90,2
AL091999,GERT,1999,09,14,18,00,17.1,-45.8,95,2
AL091999,GERT,1999,09,15,00,00,17.2,-46.9,100,3
AL091999,GERT,1999,09,15,06,00,17.4,-47.9,110,3
AL091999,GERT,1999,09,15,12,00,17.5,-48.9,115,4
AL091999,GERT,1999,09,15,18,00,17.7,-50,125,4
AL091999,GERT,1999,09,16,00,00,17.8,-50.8,130,4
AL091999,GERT,1999,09,16,06,00,18,-51.7,130,4
AL091999,GERT,1999,09,16,12,00,18.2,-52.6,125,4
AL091999,GERT,1999,09,16,18,00,18.6,-53.4,120,4
AL091999,GERT,1999,09,17,00,00,19,-54.2,115,4
AL091999,GERT,1999,09,17,06,00,19.4,-55,125,4
AL091999,GERT,1999,09,17,12,00,19.9,-55.7,125,4
AL091999,GERT,1999,09,17,18,00,20.4,-56.3,115,4
AL091999,GERT,1999,09,18,00,00,20.9,-56.8,110,3
AL091999,GERT,1999,09,18,06,00,21.6,-57.1,105,3
AL091999,GERT,1999,09,18,12,00,22.2,-57.4,105,3
AL091999,GERT,1999,09,18,18,00,22.8,-57.8,105,3
AL091999,GERT,1999,09,19,00,00,23.4,-58.1,110,3
AL091999,GERT,1999,09,19,06,00,24.1,-58.7,115,4
AL091999,GERT,1999,09,19,12,00,24.7,-59.2,115,4
AL091999,GERT,1999,09,19,18,00,25.5,-60,115,4
AL091999,GERT,1999,09,20,00,00,26.2,-60.7,115,4
AL091999,GERT,1999,09,20,06,00,26.8,-61.4,110,3
AL091999,GERT,1999,09,20,12,00,27.6,-62.4,105,3
AL091999,GERT,1999,09,20,18,00,28.3,-62.7,100,3
AL091999,GERT,1999,09,21,00,00,29.2,-62.9,95,2
AL091999,GERT,1999,09,21,06,00,30.1,-62.8,90,2
AL091999,GERT,1999,09,21,12,00,31.3,-62.6,85,2
AL091999,GERT,1999,09,21,18,00,32.7,-62.1,80,1
AL091999,GERT,1999,09,22,00,00,34.3,-61.2,75,1
AL091999,GERT,1999,09,22,06,00,36.2,-60.4,75,1
AL091999,GERT,1999,09,22,12,00,38.1,-59.4,70,1
AL091999,GERT,1999,09,22,18,00,40.3,-57.9,65,1
AL091999,GERT,1999,09,23,00,00,42.2,-55.6,60,0
AL091999,GERT,1999,09,23,06,00,44.6,-54.5,60,0
AL091999,GERT,1999,09,23,12,00,46.6,-51.9,60,0
