id,name,year,month,day,hour,minute,lat,lon,max_sustained_wind_kts,sshws
AL082012,GORDON,2012,08,15,12,00,27.6,-54.6,30,0
AL082012,GORDON,2012,08,15,18,00,29.1,-55.1,30,0
AL082012,GORDON,2012,08,16,00,00,30.5,-55.4,35,0
AL082012,GORDON,2012,08,16,06,00,31.7,-55.2,40,0
AL082012,GORDON,2012,08,16,12,00,32.9,-54.4,45,0
AL082012,GORDON,2012,08,16,18,00,33.9,-53,55,0
AL082012,GORDON,2012,08,17,00,00,34.3,-51.1,60,0
AL082012,GORDON,2012,08,17,06,00,34.6,-49.1,55,0
AL082012,GORDON,2012,08,17,12,00,34.4,-47,55,0
AL082012,GORDON,2012,08,17,18,00,34.3,-45,55,0
AL082012,GORDON,2012,08,18,00,00,34.2,-43.1,60,0
AL082012,GORDON,2012,08,18,06,00,34,-41.5,65,1
AL082012,GORDON,2012,08,18,12,00,34,-39.6,75,1
AL082012,GORDON,2012,08,18,18,00,34,-37.5,90,2
AL082012,GORDON,2012,08,19,00,00,34.3,-35,95,2
AL082012,GORDON,2012,08,19,06,00,34.7,-32.6,90,2
AL082012,GORDON,2012,08,19,12,00,35.2,-30.6,90,2
AL082012,GORDON,2012,08,19,18,00,35.7,-28.5,80,1
AL082012,GORDON,2012,08,20,00,00,36.4,-26.6,70,1
AL082012,GORDON,2012,08,20,05,30,37,-25.1,65,1
AL082012,GORDON,2012,08,20,06,00,37.1,-25,65,1
AL082012,GORDON,2012,08,20,12,00,37.9,-23.2,60,0
AL082012,GORDON,2012,08,20,18,00,38.9,-21.1,45,0
AL082012,GORDON,2012,08,21,00,00,39.8,-19.3,40,0
AL082012,GORDON,2012,08,21,06,00,40,-17.7,40,0
AL082012,GORDON,2012,08,21,12,00,39.8,-16.6,30,0
