id,name,year,month,day,hour,minute,lat,lon,max_sustained_wind_kts,sshws
AL032000,ALBERTO,2000,08,03,18,00,10.8,-18,25,0
AL032000,ALBERTO,2000,08,04,00,00,11.5,-20.1,30,0
AL032000,ALBERTO,2000,08,04,06,00,12,-22.3,35,0
AL032000,ALBERTO,2000,08,04,12,00,12.3,-23.8,35,0
AL032000,ALBERTO,2000,08,04,18,00,12.7,-25.2,40,0
AL032000,ALBERTO,2000,08,05,00,00,13.2,-26.7,40,0
AL032000,ALBERTO,2000,08,05,06,00,13.7,-28.2,45,0
AL032000,ALBERTO,2000,08,05,12,00,14.1,-29.8,45,0
AL032000,ALBERTO,2000,08,05,18,00,14.5,-31.4,55,0
AL032000,ALBERTO,2000,08,06,00,00,14.5,-33.2,65,1
AL032000,ALBERTO,2000,08,06,06,00,14.6,-34.4,65,1
AL032000,ALBERTO,2000,08,06,12,00,14.7,-35.4,70,1
AL032000,ALBERTO,2000,08,06,18,00,15.2,-36.6,75,1
AL032000,ALBERTO,2000,08,07,00,00,15.7,-38.1,75,1
AL032000,ALBERTO,2000,08,07,06,00,16,-39.6,80,1
AL032000,ALBERTO,2000,08,07,12,00,16.2,-41,80,1
AL032000,ALBERTO,2000,08,07,18,00,16.5,-42.2,80,1
AL032000,ALBERTO,2000,08,08,00,00,16.7,-43.6,75,1
AL032000,ALBERTO,2000,08,08,06,00,17,-44.9,70,1
AL032000,ALBERTO,2000,08,08,12,00,17.7,-45.7,70,1
AL032000,ALBERTO,2000,08,08,18,00,18.6,-46.5,65,1
AL032000,ALBERTO,2000,08,09,00,00,19.6,-47.2,60,0
AL032000,ALBERTO,2000,08,09,06,00,20.6,-48.5,60,0
AL032000,ALBERTO,2000,08,09,12,00,21.9,-49.9,55,0
AL032000,ALBERTO,2000,08,09,18,00,23.4,-51.3,60,0
AL032000,ALBERTO,2000,08,10,00,00,24.8,-52.6,65,1
AL032000,ALBERTO,2000,08,10,06,00,26.1,-54,65,1
AL032000,ALBERTO,2000,08,10,12,00,27.5,-55.3,65,1
AL032000,ALBERTO,2000,08,10,18,00,28.8,-56.7,65,1
AL032000,ALBERTO,2000,08,11,00,00,29.9,-57.7,70,1
AL032000,ALBERTO,2000,08,11,06,00,31.1,-58.4,75,1
AL032000,ALBERTO,2000,08,11,12,00,32.2,-58.6,80,1
AL032000,ALBERTO,2000,08,11,18,00,33.3,-58.5,85,2
AL032000,ALBERTO,2000,08,12,00,00,34.3,-58,90,2
AL032000,ALBERTO,2000,08,12,06,00,35.1,-56.7,100,3
AL032000,ALBERTO,2000,08,12,12,00,35.9,-55.3,110,3
AL032000,ALBERTO,2000,08,12,18,00,36.8,-53.8,110,3
AL032000,ALBERTO,2000,08,13,00,00,37.4,-52,105,3
AL032000,ALBERTO,2000,08,13,06,00,38,-50.3,95,2
AL032000,ALBERTO,2000,08,13,12,00,38.4,-48.3,85,2
AL032000,ALBERTO,2000,08,13,18,00,38.8,-46.3,75,1
AL032000,ALBERTO,2000,08,14,00,00,39,-44.2,65,1
AL032000,ALBERTO,2000,08,14,06,00,39.1,-42.2,60,0
AL032000,ALBERTO,2000,08,14,12,00,39.1,-40.6,55,0
AL032000,ALBERTO,2000,08,14,18,00,39.1,-39.3,50,0
AL032000,ALBERTO,2000,08,15,00,00,38.9,-38.5,45,0
AL032000,ALBERTO,2000,08,15,06,00,38.3,-38.5,45,0
AL032000,ALBERTO,2000,08,15,12,00,37.3,-38.5,45,0
AL032000,ALBERTO,2000,08,15,18,00,36.6,-38.9,40,0
AL032000,ALBERTO,2000,08,16,00,00,36.1,-39.4,40,0
AL032000,ALBERTO,2000,08,16,06,00,35.4,-40.2,40,0
AL032000,ALBERTO,2000,08,16,12,00,34.6,-41.3,40,0
AL032000,ALBERTO,2000,08,16,18,00,33.9,-42.4,40,0
AL032000,ALBERTO,2000,08,17,00,00,33.4,-43.5,45,0
AL032000,ALBERTO,2000,08,17,06,00,33,-44.2,45,0
AL032000,ALBERTO,2000,08,17,12,00,33,-44.9,50,0
AL032000,ALBERTO,2000,08,17,18,00,33,-45.8,50,0
AL032000,ALBERTO,2000,08,18,00,00,33.2,-46.5,55,0
AL032000,ALBERTO,2000,08,18,06,00,33.6,-47.1,55,0
AL032000,ALBERTO,2000,08,18,12,00,34.2,-47.6,60,0
AL032000,ALBERTO,2000,08,18,18,00,34.7,-48,65,1
AL032000,ALBERTO,2000,08,19,00,00,34.9,-48.1,75,1
AL032000,ALBERTO,2000,08,19,06,00,35.3,-48.2,80,1
AL032000,ALBERTO,2000,08,19,12,00,35.6,-48.2,85,2
AL032000,ALBERTO,2000,08,19,18,00,36,-48.2,90,2
AL032000,ALBERTO,2000,08,20,00,00,36.4,-48.1,90,2
AL032000,ALBERTO,2000,08,20,06,00,36.7,-48,90,2
AL032000,ALBERTO,2000,08,20,12,00,37.1,-47.9,85,2
AL032000,ALBERTO,2000,08,20,18,00,37.4,-47.7,85,2
AL032000,ALBERTO,2000,08,21,00,00,37.9,-47.5,85,2
AL032000,ALBERTO,2000,08,21,06,00,38.3,-47.3,80,1
AL032000,ALBERTO,2000,08,21,12,00,38.9,-47.2,80,1
AL032000,ALBERTO,2000,08,21,18,00,40,-46.7,80,1
AL032000,ALBERTO,2000,08,22,00,00,41.2,-45.9,75,1
AL032000,ALBERTO,2000,08,22,06,00,42.6,-45.4,75,1
AL032000,ALBERTO,2000,08,22,12,00,44,-44,70,1
AL032000,ALBERTO,2000,08,22,18,00,46.1,-42.1,65,1
AL032000,ALBERTO,2000,08,23,00,00,48.3,-39.5,65,1
AL032000,ALBERTO,2000,08,23,06,00,50.7,-36.8,55,0
AL032000,ALBERTO,2000,08,23,12,00,53.2,-35.4,45,0
AL032000,ALBERTO,2000,08,23,18,00,57,-34,45,0
AL032000,ALBERTO,2000,08,24,00,00,59.5,-30.3,40,0
AL032000,ALBERTO,2000,08,24,06,00,62,-25.5,35,0
AL032000,ALBERTO,2000,08,24,12,00,65.5,-23,35,0
AL032000,ALBERTO,2000,08,24,18,00,68,-20,30,0
AL032000,ALBERTO,2000,08,25,00,00,69,-12.5,30,0
AL032000,ALBERTO,2000,08,25,06,00,70.7,-4.9,30,0
