id,name,year,month,day,hour,minute,lat,lon,max_sustained_wind_kts,sshws
AL192010,RICHARD,2010,10,19,18,00,17.2,-83.4,30,0
AL192010,RICHARD,2010,10,20,00,00,17.7,-83.2,30,0
AL192010,RICHARD,2010,10,20,06,00,17.8,-82.8,30,0
AL192010,RICHARD,2010,10,20,12,00,17.8,-82.3,30,0
AL192010,RICHARD,2010,10,20,18,00,17.6,-81.8,30,0
AL192010,RICHARD,2010,10,21,00,00,17.3,-81.3,30,0
AL192010,RICHARD,2010,10,21,06,00,17,-80.9,30,0
AL192010,RICHARD,2010,10,21,12,00,16.7,-80.6,35,0
AL192010,RICHARD,2010,10,21,18,00,16.3,-80.4,35,0
AL192010,RICHARD,2010,10,22,00,00,16,-80.5,35,0
AL192010,RICHARD,2010,10,22,06,00,15.9,-80.7,35,0
AL192010,RICHARD,2010,10,22,12,00,15.8,-81,35,0
AL192010,RICHARD,2010,10,22,18,00,15.8,-81.5,40,0
AL192010,RICHARD,2010,10,23,00,00,15.8,-82.1,40,0
AL192010,RICHARD,2010,10,23,06,00,15.8,-82.6,45,0
AL192010,RICHARD,2010,10,23,12,00,15.9,-83.1,50,0
AL192010,RICHARD,2010,10,23,18,00,16,-83.6,55,0
AL192010,RICHARD,2010,10,24,00,00,16.2,-84.3,60,0
AL192010,RICHARD,2010,10,24,06,00,16.5,-85.2,65,1
AL192010,RICHARD,2010,10,24,12,00,16.8,-86.3,75,1
AL192010,RICHARD,2010,10,24,18,00,17,-87.3,80,1
AL192010,RICHARD,2010,10,25,00,00,17.2,-88.2,85,2
AL192010,RICHARD,2010,10,25,00,30,17.2,-88.3,85,2
AL192010,RICHARD,2010,10,25,06,00,17.4,-89.2,65,1
AL192010,RICHARD,2010,10,25,12,00,17.7,-90,40,0
AL192010,RICHARD,2010,10,25,18,00,18,-90.8,30,0
AL192010,RICHARD,2010,10,26,00,00,18.4,-91.5,25,0
AL192010,RICHARD,2010,10,26,06,00,19.1,-92.3,25,0
AL192010,RICHARD,2010,10,26,12,00,20.1,-92.9,20,0
