id,name,year,month,day,hour,minute,lat,lon,max_sustained_wind_kts,sshws
AL082006,GORDON,2006,09,10,18,00,20.2,-53.8,25,0
AL082006,GORDON,2006,09,11,00,00,20.3,-54.5,30,0
AL082006,GORDON,2006,09,11,06,00,20.6,-55.3,30,0
AL082006,GORDON,2006,09,11,12,00,20.9,-56.3,35,0
AL082006,GORDON,2006,09,11,18,00,21.4,-57.1,40,0
AL082006,GORDON,2006,09,12,00,00,21.8,-57.6,50,0
AL082006,GORDON,2006,09,12,06,00,22.3,-58,50,0
AL082006,GORDON,2006,09,12,12,00,22.8,-58.2,50,0
AL082006,GORDON,2006,09,12,18,00,23.4,-58.2,55,0
AL082006,GORDON,2006,09,13,00,00,24,-58.1,65,1
AL082006,GORDON,2006,09,13,06,00,24.7,-58,70,1
AL082006,GORDON,2006,09,13,12,00,25.6,-57.9,80,1
AL082006,GORDON,2006,09,13,18,00,26.5,-57.7,95,2
AL082006,GORDON,2006,09,14,00,00,27.3,-57.4,105,3
AL082006,GORDON,2006,09,14,06,00,28.2,-56.8,105,3
AL082006,GORDON,2006,09,14,12,00,29.1,-56.2,105,3
AL082006,GORDON,2006,09,14,18,00,29.8,-55.4,105,3
AL082006,GORDON,2006,09,15,00,00,30.3,-54.6,100,3
AL082006,GORDON,2006,09,15,06,00,30.8,-53.8,95,2
AL082006,GORDON,2006,09,15,12,00,31.1,-53.5,85,2
AL082006,GORDON,2006,09,15,18,00,31.1,-53.5,80,1
AL082006,GORDON,2006,09,16,00,00,31.1,-53.5,75,1
AL082006,GORDON,2006,09,16,06,00,31.2,-53.6,70,1
AL082006,GORDON,2006,09,16,12,00,31.3,-53.8,65,1
AL082006,GORDON,2006,09,16,18,00,31.5,-53.9,65,1
AL082006,GORDON,2006,09,17,00,00,31.9,-53.8,65,1
AL082006,GORDON,2006,09,17,06,00,32.4,-53.7,65,1
AL082006,GORDON,2006,09,17,12,00,33.3,-53.3,70,1
AL082006,GORDON,2006,09,17,18,00,34.1,-52.9,70,1
AL082006,GORDON,2006,09,18,00,00,35,-52.1,75,1
AL082006,GORDON,2006,09,18,06,00,36.1,-50.6,75,1
AL082006,GORDON,2006,09,18,12,00,36.9,-48.7,80,1
AL082006,GORDON,2006,09,18,18,00,37.5,-46.3,85,2
AL082006,GORDON,2006,09,19,00,00,38,-43.3,85,2
AL082006,GORDON,2006,09,19,06,00,38.1,-40.2,90,2
AL082006,GORDON,2006,09,19,12,00,38,-37,80,1
AL082006,GORDON,2006,09,19,18,00,37.8,-33.5,75,1
AL082006,GORDON,2006,09,20,00,00,37.7,-29.9,70,1
AL082006,GORDON,2006,09,20,06,00,37.6,-26.1,70,1
AL082006,GORDON,2006,09,20,12,00,37.8,-22.6,65,1
AL082006,GORDON,2006,09,20,18,00,38.5,-18.5,65,1
AL082006,GORDON,2006,09,21,00,00,40.1,-14,60,0
AL082006,GORDON,2006,09,21,06,00,43.8,-10.4,55,0
AL082006,GORDON,2006,09,21,12,00,48.5,-9,55,0
AL082006,GORDON,2006,09,21,18,00,52.5,-9.5,55,0
AL082006,GORDON,2006,09,22,00,00,54.5,-10.5,60,0
AL082006,GORDON,2006,09,22,06,00,57,-14,65,1
AL082006,GORDON,2006,09,22,12,00,56.5,-18.5,55,0
AL082006,GORDON,2006,09,22,18,00,56,-19.5,45,0
AL082006,GORDON,2006,09,23,00,00,54.5,-20,45,0
AL082006,GORDON,2006,09,23,06,00,52.5,-20,40,0
AL082006,GORDON,2006,09,23,12,00,50.7,-17.7,35,0
AL082006,GORDON,2006,09,23,18,00,49,-14.5,35,0
AL082006,GORDON,2006,09,24,00,00,48,-10,30,0
AL082006,GORDON,2006,09,24,06,00,48.5,-8.5,30,0
AL082006,GORDON,2006,09,24,12,00,49,-8,30,0
AL082006,GORDON,2006,09,24,18,00,50.5,-7.5,25,0
