station_id,awnd,lat,lng
USW00054778,61,42.6425,-77.0564
USW00054779,7,41.0089,-74.7367
USW00054780,17,41.0731,-71.9233
USW00054781,46,42.8914,-73.2469
USW00054782,87,40.2383,-75.5572
USW00054785,9,40.6239,-74.6694
USW00054786,5,40.33,-75.1225
USW00054787,140,40.7342,-73.4169
USW00054788,10,41.5097,-72.8278
USW00054789,104,41.1389,-75.3794
USW00054790,74,40.8217,-72.8689
USW00054791,81,43.2781,-70.9222
USW00054792,83,41.0467,-78.4117
USW00054793,16,41.2003,-74.6231
USW00063870,19,31.0425,-86.3117
USW00063871,11,30.8458,-85.6014
USW00063872,40,31.9514,-85.1289
USW00063903,26,31.1136,-92.9656
USW00064775,54,43.2339,-75.4117
USW00073805,61,30.3489,-85.7881
USW00092805,94,26.25,-80.1083
USW00092806,62,27.7628,-82.6261
USW00092809,70,25.9989,-80.2411
USW00093706,98,39.7078,-77.7297
USW00093718,46,33.8117,-78.7239
USW00093719,72,35.0678,-77.0481
USW00093720,114,38.3406,-75.5103
USW00093721,93,39.1667,-76.6833
USW00093727,81,34.7,-77.3833
USW00093729,98,35.2325,-75.6219
USW00093730,117,39.4494,-74.5672
USW00093736,45,38.1386,-78.453
USW00093738,106,38.9408,-77.4636
USW00093739,116,37.9406,-75.4631
USW00093740,74,34.9914,-78.8803
USW00093741,91,37.1319,-76.493
USW00093743,60,34.6833,-77.0333
USW00093759,66,35.855,-77.8931
USW00093762,43,39.7333,-77.4333
USW00093765,110,34.7336,-76.6606
USW00093773,51,36.9839,-77.0075
USW00093775,66,37.7081,-77.4344
USW00093778,71,39.9181,-76.8742
USW00093780,103,39.9492,-74.8417
USW00093782,67,34.7917,-79.3661
USW00093783,72,36.0467,-79.4769
USW00093785,59,35.9333,-79.0642
USW00093786,120,38.3083,-75.1239
USW00093801,55,34.3478,-85.1611
USW00093805,55,30.3975,-84.3289
USW00093806,39,33.2119,-87.6161
USW00093807,76,36.1336,-80.2222
USW00093831,64,32.4833,-80.7167
USW00093837,57,30.2333,-81.6667
USW00093841,59,30.7167,-87.0167
USW00093842,65,32.5161,-84.9422
USW00093845,29,30.7825,-83.2767
USW00093846,67,34.4978,-82.7097
USW00093862,49,34.2622,-88.7714
USW00093874,46,30.4119,-89.0808
USW00093915,21,31.3347,-92.5586
USW00093919,39,31.1828,-90.4708
USW00093987,29,31.2361,-94.7544
USW00093988,39,34.175,-91.9347
USW00093992,23,33.2208,-92.8142
USW00094623,65,43.9636,-69.7117
USW00094624,103,41.6875,-69.9933
USW00094626,74,45.4622,-69.5953
USW00094700,43,44.5761,-71.1786
USW00094702,132,41.1583,-73.1289
USW00094704,81,42.5708,-77.7133
USW00094720,18,41.6686,-70.28
USW00094723,11,42.7172,-71.1239
USW00094724,114,41.3931,-70.615
USW00094726,106,41.6764,-70.9583
USW00094728,84,40.7789,-73.9692
USW00094732,129,40.0819,-75.0111
USW00094741,105,40.85,-74.0614
USW00094745,110,41.0669,-73.7075
USW00094746,89,42.2706,-71.8731
USW00094765,44,43.6264,-72.3047
USW00094789,162,40.6386,-73.7622
VQW00011624,51,17.7028,-64.8056
VQW00011640,64,18.3331,-64.9667
