station_id,awnd,lat,lng
USW00013870,51,31.5358,-82.5067
USW00013871,34,33.5872,-85.8556
USW00013873,59,33.9481,-83.3275
USW00013874,73,33.63,-84.4417
USW00013876,37,33.5656,-86.745
USW00013877,17,36.4731,-82.4044
USW00013878,101,31.1522,-81.3908
USW00013880,55,32.8986,-80.0403
USW00013881,44,35.2236,-80.9553
USW00013883,51,33.9486,-81.1186
USW00013884,39,30.7797,-86.5225
USW00013886,57,34.8461,-82.3461
USW00013889,118,30.4844,-81.7019
USW00013894,36,30.6794,-88.2397
USW00013895,42,32.2997,-86.4075
USW00013896,21,34.7442,-87.5997
USW00013899,44,30.4781,-87.1869
USW00013904,27,30.1831,-97.68
USW00013927,19,32.3367,-90.2214
USW00013935,14,31.3928,-92.2956
USW00013939,22,33.4825,-90.9853
USW00013942,15,32.5156,-92.0406
USW00013957,13,32.4506,-93.8411
USW00013958,25,30.3208,-97.7603
USW00013959,41,31.6189,-97.2283
USW00013960,42,32.8519,-96.8556
USW00013961,36,32.8192,-97.3614
USW00013970,22,30.5372,-91.1469
USW00013972,23,32.3542,-95.4025
USW00013973,25,30.5108,-99.7664
USW00013976,22,30.205,-91.9875
USW00013977,19,33.4536,-94.0075
USW00013978,22,33.4964,-90.0867
USW00014605,41,44.3206,-69.7972
USW00014606,43,44.7978,-68.8186
USW00014607,34,46.8706,-68.0172
USW00014609,41,46.1236,-67.7928
USW00014610,32,45.6478,-68.6925
USW00014702,37,42.47,-71.2894
USW00014707,51,41.3275,-72.0494
USW00014710,30,42.9333,-71.4383
USW00014711,45,40.1936,-76.7633
USW00014712,22,40.3667,-75.9667
USW00014719,51,40.8436,-72.6322
USW00014732,61,40.7794,-73.8803
USW00014734,46,40.6825,-74.1694
USW00014735,31,42.7431,-73.8092
USW00014736,30,40.2964,-78.3203
USW00014737,41,40.6508,-75.4492
USW00014739,54,42.3606,-71.0106
USW00014740,31,41.9381,-72.6825
USW00014745,23,43.1953,-71.5011
USW00014748,24,42.1594,-76.8919
USW00014750,24,43.35,-73.6167
USW00014751,42,40.2172,-76.8514
USW00014752,27,41.7361,-72.6506
USW00014756,61,41.2531,-70.0608
USW00014757,21,41.6267,-73.8842
USW00014758,38,41.2639,-72.8872
USW00014762,31,40.3547,-79.9217
USW00014763,20,42.4272,-73.2892
USW00014764,34,43.6497,-70.3003
USW00014765,43,41.7219,-71.4325
USW00014768,28,43.1167,-77.6767
USW00014770,18,40.8206,-76.8642
USW00014771,34,43.1111,-76.1039
USW00014775,22,42.1578,-72.7161
USW00014777,23,41.3336,-75.7269
USW00014778,28,41.2433,-76.9217
USW00014787,42,41.5333,-71.2833
USW00014792,42,40.2769,-74.8158
USW00014794,42,41.3497,-71.7989
USW00022010,46,29.3783,-100.9269
USW00053819,8,33.3633,-84.5658
USW00053820,33,31.4156,-87.0442
USW00053838,55,34.2719,-83.8303
USW00053850,39,34.6719,-82.8864
USW00053852,21,34.6525,-86.9453
USW00053853,52,30.4,-86.4717
USW00053854,50,33.4617,-80.8581
USW00053858,26,30.4636,-88.5319
USW00053860,112,30.3361,-81.5147
USW00053862,72,30.0719,-83.5736
USW00053863,35,33.875,-84.3022
USW00053864,14,33.1783,-86.7817
USW00053865,20,30.3433,-89.8222
USW00053867,33,33.9706,-80.9958
USW00053870,37,35.1967,-81.1558
USW00053871,27,34.9869,-81.0575
USW00053872,41,35.0169,-80.6206
USW00053873,31,34.1231,-84.8486
USW00053874,48,34.2486,-82.1592
USW00053902,13,30.3567,-95.4139
USW00053903,13,30.7439,-95.5861
USW00053905,21,32.5428,-93.745
USW00053907,37,32.6636,-97.0939
USW00053909,33,32.9733,-97.3181
USW00053910,22,30.0675,-95.5561
USW00053911,27,32.71,-96.2672
USW00053912,31,32.0311,-96.3989
USW00053914,29,33.1803,-96.5903
USW00053915,21,30.0375,-91.8839
USW00053917,46,30.0494,-90.0289
USW00053919,0,33.6361,-91.7556
USW00053925,22,34.05,-94.4008
USW00054704,33,42.1908,-71.1736
USW00054728,18,44.3675,-71.545
USW00054733,38,42.5842,-70.9175
USW00054734,31,41.3714,-73.4828
USW00054737,32,40.1203,-76.2944
USW00054740,16,43.3436,-72.5178
USW00054742,4,44.42,-72.0194
USW00054743,35,40.8764,-74.2831
USW00054756,26,42.57,-72.2911
USW00054757,33,42.1094,-77.9919
USW00054767,37,41.7419,-72.1836
USW00054768,46,42.6958,-73.1708
USW00054769,38,41.9097,-70.7294
USW00054770,25,42.805,-72.0036
USW00054772,27,43.9906,-70.9475
USW00054773,31,43.3497,-76.3847
USW00054777,33,41.8756,-71.0211
USW00054778,35,42.6425,-77.0564
USW00054779,10,41.0089,-74.7367
USW00054780,43,41.0731,-71.9233
USW00054781,31,42.8914,-73.2469
USW00054782,27,40.2383,-75.5572
USW00054785,23,40.6239,-74.6694
USW00054786,17,40.33,-75.1225
USW00054787,50,40.7342,-73.4169
USW00054788,21,41.5097,-72.8278
USW00054789,33,41.1389,-75.3794
USW00054790,16,40.8217,-72.8689
USW00054791,22,43.2781,-70.9222
USW00054792,27,41.0467,-78.4117
USW00054793,17,41.2003,-74.6231
USW00092805,42,26.25,-80.1083
USW00092806,110,27.7628,-82.6261
USW00092809,126,25.9989,-80.2411
USW00093706,33,39.7078,-77.7297
USW00093718,44,33.8117,-78.7239
USW00093719,41,35.0678,-77.0481
USW00093720,39,38.3406,-75.5103
USW00093721,54,39.1667,-76.6833
USW00093729,50,35.2325,-75.6219
USW00093730,55,39.4494,-74.5672
USW00093736,27,38.1386,-78.453
USW00093738,36,38.9408,-77.4636
USW00093739,84,37.9406,-75.4631
USW00093740,35,34.9914,-78.8803
USW00093741,56,37.1319,-76.493
USW00093759,37,35.855,-77.8931
USW00093765,47,34.7336,-76.6606
USW00093775,20,37.7081,-77.4344
USW00093778,36,39.9181,-76.8742
USW00093780,25,39.9492,-74.8417
USW00093781,29,36.4394,-77.7097
USW00093782,46,34.7917,-79.3661
USW00093783,31,36.0467,-79.4769
USW00093785,34,35.9333,-79.0642
USW00093786,69,38.3083,-75.1239
USW00093801,26,34.3478,-85.1611
USW00093805,66,30.3975,-84.3289
USW00093806,23,33.2119,-87.6161
USW00093807,33,36.1336,-80.2222
USW00093842,52,32.5161,-84.9422
USW00093845,79,30.7825,-83.2767
USW00093846,55,34.4978,-82.7097
USW00093862,26,34.2622,-88.7714
USW00093874,30,30.4119,-89.0808
USW00093915,19,31.3347,-92.5586
USW00093919,21,31.1828,-90.4708
USW00093987,21,31.2361,-94.7544
USW00093988,18,34.175,-91.9347
USW00093992,14,33.2208,-92.8142
USW00094623,15,43.9636,-69.7117
USW00094624,46,41.6875,-69.9933
USW00094626,34,45.4622,-69.5953
USW00094700,24,44.5761,-71.1786
USW00094702,61,41.1583,-73.1289
USW00094704,39,42.5708,-77.7133
USW00094720,46,41.6686,-70.28
USW00094723,36,42.7172,-71.1239
USW00094724,62,41.3931,-70.615
USW00094726,40,41.6764,-70.9583
USW00094728,41,40.7789,-73.9692
USW00094732,49,40.0819,-75.0111
USW00094741,39,40.85,-74.0614
USW00094745,35,41.0669,-73.7075
USW00094746,46,42.2706,-71.8731
USW00094765,24,43.6264,-72.3047
USW00094789,57,40.6386,-73.7622
USW00094794,52,43.145,-75.3839
VQW00011624,55,17.7028,-64.8056
VQW00011640,48,18.3331,-64.9667
