station_id,awnd,lat,lng
USW00054767,17,41.7419,-72.1836
USW00054768,12,42.6958,-73.1708
USW00054769,13,41.9097,-70.7294
USW00054770,15,42.805,-72.0036
USW00054772,17,43.9906,-70.9475
USW00054773,34,43.3497,-76.3847
USW00054777,12,41.8756,-71.0211
USW00054778,45,42.6425,-77.0564
USW00054779,10,41.0089,-74.7367
USW00054780,19,41.0731,-71.9233
USW00054781,14,42.8914,-73.2469
USW00054782,16,40.2383,-75.5572
USW00054785,19,40.6239,-74.6694
USW00054786,19,40.33,-75.1225
USW00054787,31,40.7342,-73.4169
USW00054788,15,41.5097,-72.8278
USW00054789,26,41.1389,-75.3794
USW00054790,26,40.8217,-72.8689
USW00054791,18,43.2781,-70.9222
USW00054792,34,41.0467,-78.4117
USW00054793,14,41.2003,-74.6231
USW00092805,36,26.25,-80.1083
USW00092806,38,27.7628,-82.6261
USW00092809,33,25.9989,-80.2411
USW00093706,36,39.7078,-77.7297
USW00093718,23,33.8117,-78.7239
USW00093719,11,35.0678,-77.0481
USW00093720,23,38.3406,-75.5103
USW00093721,20,39.1667,-76.6833
USW00093729,22,35.2325,-75.6219
USW00093730,27,39.4494,-74.5672
USW00093736,21,38.1386,-78.453
USW00093738,23,38.9408,-77.4636
USW00093739,30,37.9406,-75.4631
USW00093740,18,34.9914,-78.8803
USW00093741,21,37.1319,-76.493
USW00093759,9,35.855,-77.8931
USW00093765,21,34.7336,-76.6606
USW00093773,2,36.9839,-77.0075
USW00093775,13,37.7081,-77.4344
USW00093778,13,39.9181,-76.8742
USW00093780,17,39.9492,-74.8417
USW00093781,7,36.4394,-77.7097
USW00093782,17,34.7917,-79.3661
USW00093783,6,36.0467,-79.4769
USW00093785,9,35.9333,-79.0642
USW00093786,25,38.3083,-75.1239
USW00093801,10,34.3478,-85.1611
USW00093805,13,30.3975,-84.3289
USW00093806,13,33.2119,-87.6161
USW00093807,12,36.1336,-80.2222
USW00093842,16,32.5161,-84.9422
USW00093845,11,30.7825,-83.2767
USW00093846,15,34.4978,-82.7097
USW00093862,19,34.2622,-88.7714
USW00093874,26,30.4119,-89.0808
USW00093915,33,31.3347,-92.5586
USW00093919,15,31.1828,-90.4708
USW00093987,41,31.2361,-94.7544
USW00093988,28,34.175,-91.9347
USW00093992,18,33.2208,-92.8142
USW00094623,18,43.9636,-69.7117
USW00094624,23,41.6875,-69.9933
USW00094626,10,45.4622,-69.5953
USW00094700,15,44.5761,-71.1786
USW00094702,30,41.1583,-73.1289
USW00094704,42,42.5708,-77.7133
USW00094720,28,41.6686,-70.28
USW00094723,19,42.7172,-71.1239
USW00094724,21,41.3931,-70.615
USW00094726,19,41.6764,-70.9583
USW00094728,20,40.7789,-73.9692
USW00094732,21,40.0819,-75.0111
USW00094741,29,40.85,-74.0614
USW00094745,22,41.0669,-73.7075
USW00094746,32,42.2706,-71.8731
USW00094765,12,43.6264,-72.3047
USW00094789,41,40.6386,-73.7622
USW00094794,33,43.145,-75.3839
VQW00011624,59,17.7028,-64.8056
VQW00011640,52,18.3331,-64.9667
