station_id,awnd,lat,lng
USW00013721,18,38.3,-76.4167
USW00013722,15,35.8922,-78.7819
USW00013723,19,36.0969,-79.9433
USW00013728,17,36.5728,-79.3361
USW00013729,6,38.8853,-79.8528
USW00013733,16,37.3208,-79.2067
USW00013734,10,39.4019,-77.9844
USW00013735,15,39.3667,-75.0667
USW00013736,2,39.6428,-79.9164
USW00013737,21,36.9033,-76.1922
USW00013739,28,39.8683,-75.2311
USW00013740,11,37.505,-77.3203
USW00013741,12,37.3169,-79.9742
USW00013743,26,38.8483,-77.0342
USW00013744,12,34.1853,-79.7239
USW00013748,24,34.2675,-77.8997
USW00013750,15,36.95,-76.2833
USW00013752,16,38.9833,-76.4667
USW00013754,25,34.9,-76.8833
USW00013762,9,36.695,-76.1356
USW00013764,16,38.6892,-75.3592
USW00013769,19,36.8167,-76.0333
USW00013773,21,38.5,-77.3
USW00013781,30,39.6728,-75.6008
USW00013786,9,36.2606,-76.175
USW00013833,11,31.2819,-89.2531
USW00013837,10,33.4669,-82.0386
USW00013838,16,30.6264,-88.0681
USW00013839,8,31.3214,-85.4497
USW00013865,12,32.3347,-88.7442
USW00013869,6,31.5356,-84.1944
USW00013870,9,31.5358,-82.5067
USW00013871,6,33.5872,-85.8556
USW00013873,16,33.9481,-83.3275
USW00013874,15,33.63,-84.4417
USW00013876,8,33.5656,-86.745
USW00013877,6,36.4731,-82.4044
USW00013878,38,31.1522,-81.3908
USW00013880,29,32.8986,-80.0403
USW00013881,19,35.2236,-80.9553
USW00013883,12,33.9486,-81.1186
USW00013884,11,30.7797,-86.5225
USW00013886,23,34.8461,-82.3461
USW00013889,33,30.4844,-81.7019
USW00013894,18,30.6794,-88.2397
USW00013895,8,32.2997,-86.4075
USW00013896,9,34.7442,-87.5997
USW00013899,22,30.4781,-87.1869
USW00013904,16,30.1831,-97.68
USW00013911,25,32.7667,-97.45
USW00013927,13,32.3367,-90.2214
USW00013935,6,31.3928,-92.2956
USW00013939,14,33.4825,-90.9853
USW00013942,9,32.5156,-92.0406
USW00013957,12,32.4506,-93.8411
USW00013958,9,30.3208,-97.7603
USW00013959,16,31.6189,-97.2283
USW00013960,22,32.8519,-96.8556
USW00013961,18,32.8192,-97.3614
USW00013970,9,30.5372,-91.1469
USW00013972,13,32.3542,-95.4025
USW00013973,17,30.5108,-99.7664
USW00013976,10,30.205,-91.9875
USW00013977,17,33.4536,-94.0075
USW00013978,15,33.4964,-90.0867
USW00014605,44,44.3206,-69.7972
USW00014606,47,44.7978,-68.8186
USW00014607,46,46.8706,-68.0172
USW00014609,33,46.1236,-67.7928
USW00014611,44,43.9,-69.9333
USW00014702,27,42.47,-71.2894
USW00014707,29,41.3275,-72.0494
USW00014710,29,42.9333,-71.4383
USW00014711,17,40.1936,-76.7633
USW00014712,11,40.3667,-75.9667
USW00014719,22,40.8436,-72.6322
USW00014732,39,40.7794,-73.8803
USW00014734,40,40.6825,-74.1694
USW00014735,29,42.7431,-73.8092
USW00014736,13,40.2964,-78.3203
USW00014737,21,40.6508,-75.4492
USW00014739,46,42.3606,-71.0106
USW00014740,28,41.9381,-72.6825
USW00014745,36,43.1953,-71.5011
USW00014748,16,42.1594,-76.8919
USW00014750,22,43.35,-73.6167
USW00014751,17,40.2172,-76.8514
USW00014752,24,41.7361,-72.6506
USW00014755,211,44.2667,-71.2994
USW00014756,49,41.2531,-70.0608
USW00014757,15,41.6267,-73.8842
USW00014762,11,40.3547,-79.9217
USW00014763,20,42.4272,-73.2892
USW00014764,38,43.6497,-70.3003
USW00014765,36,41.7219,-71.4325
USW00014768,19,43.1167,-77.6767
USW00014770,12,40.8206,-76.8642
USW00014771,20,43.1111,-76.1039
USW00014775,26,42.1578,-72.7161
USW00014777,22,41.3336,-75.7269
USW00014778,9,41.2433,-76.9217
USW00014787,21,41.5333,-71.2833
USW00014792,21,40.2769,-74.8158
USW00014793,23,40.2,-75.15
USW00014794,23,41.3497,-71.7989
USW00022010,28,29.3783,-100.9269
USW00053819,2,33.3633,-84.5658
USW00053820,8,31.4156,-87.0442
USW00053838,17,34.2719,-83.8303
USW00053843,8,31.3089,-86.3939
USW00053847,17,30.7044,-87.0231
USW00053848,20,30.5069,-86.9597
USW00053850,19,34.6719,-82.8864
USW00053852,8,34.6525,-86.9453
USW00053853,18,30.4,-86.4717
USW00053854,10,33.4617,-80.8581
USW00053858,10,30.4636,-88.5319
USW00053860,35,30.3361,-81.5147
USW00053862,18,30.0719,-83.5736
USW00053863,5,33.875,-84.3022
USW00053864,5,33.1783,-86.7817
USW00053865,6,30.3433,-89.8222
USW00053867,7,33.9706,-80.9958
USW00053870,13,35.1967,-81.1558
USW00053871,13,34.9869,-81.0575
USW00053872,8,35.0169,-80.6206
USW00053873,3,34.1231,-84.8486
USW00053874,12,34.2486,-82.1592
USW00053902,6,30.3567,-95.4139
USW00053903,4,30.7439,-95.5861
USW00053905,11,32.5428,-93.745
USW00053907,17,32.6636,-97.0939
USW00053909,14,32.9733,-97.3181
USW00053910,7,30.0675,-95.5561
USW00053911,7,32.71,-96.2672
USW00053912,10,32.0311,-96.3989
USW00053914,15,33.1803,-96.5903
USW00053917,26,30.0494,-90.0289
USW00053919,9,33.6361,-91.7556
USW00053925,4,34.05,-94.4008
USW00053988,1,31.15,-92.9667
USW00054704,20,42.1908,-71.1736
USW00054728,23,44.3675,-71.545
USW00054733,32,42.5842,-70.9175
USW00054734,20,41.3714,-73.4828
USW00054737,25,40.1203,-76.2944
USW00054740,17,43.3436,-72.5178
USW00054743,13,40.8764,-74.2831
USW00054756,16,42.57,-72.2911
USW00054757,16,42.1094,-77.9919
USW00054767,16,41.7419,-72.1836
USW00054768,9,42.6958,-73.1708
USW00054769,22,41.9097,-70.7294
USW00054770,11,42.805,-72.0036
USW00054772,20,43.9906,-70.9475
USW00054773,12,43.3497,-76.3847
USW00054777,16,41.8756,-71.0211
USW00054778,10,42.6425,-77.0564
USW00054779,9,41.0089,-74.7367
USW00054780,19,41.0731,-71.9233
USW00054781,12,42.8914,-73.2469
USW00054782,14,40.2383,-75.5572
USW00054785,15,40.6239,-74.6694
USW00054786,17,40.33,-75.1225
USW00054787,29,40.7342,-73.4169
USW00054788,17,41.5097,-72.8278
USW00054789,22,41.1389,-75.3794
USW00054790,24,40.8217,-72.8689
USW00054791,34,43.2781,-70.9222
USW00054792,15,41.0467,-78.4117
USW00054793,11,41.2003,-74.6231
USW00063870,9,31.0425,-86.3117
USW00063872,4,31.9514,-85.1289
USW00063873,5,31.35,-85.6667
USW00063874,11,31.8456,-86.6108
USW00063890,28,30.3503,-81.8831
USW00064775,17,43.2339,-75.4117
USW00092805,26,26.25,-80.1083
USW00092806,41,27.7628,-82.6261
USW00092809,21,25.9989,-80.2411
USW00093706,15,39.7078,-77.7297
USW00093718,25,33.8117,-78.7239
USW00093719,16,35.0678,-77.0481
USW00093720,12,38.3406,-75.5103
USW00093721,15,39.1667,-76.6833
USW00093727,20,34.7,-77.3833
USW00093729,24,35.2325,-75.6219
USW00093730,22,39.4494,-74.5672
USW00093736,3,38.1386,-78.453
USW00093738,17,38.9408,-77.4636
USW00093739,26,37.9406,-75.4631
USW00093740,10,34.9914,-78.8803
USW00093741,14,37.1319,-76.493
USW00093743,30,34.6833,-77.0333
USW00093759,8,35.855,-77.8931
USW00093762,5,39.7333,-77.4333
USW00093765,26,34.7336,-76.6606
USW00093773,5,36.9839,-77.0075
USW00093775,7,37.7081,-77.4344
USW00093778,11,39.9181,-76.8742
USW00093780,14,39.9492,-74.8417
USW00093781,5,36.4394,-77.7097
USW00093782,11,34.7917,-79.3661
USW00093783,12,36.0467,-79.4769
USW00093784,0,39.2814,-76.6089
USW00093785,4,35.9333,-79.0642
USW00093786,25,38.3083,-75.1239
USW00093801,5,34.3478,-85.1611
USW00093805,13,30.3975,-84.3289
USW00093807,18,36.1336,-80.2222
USW00093831,18,32.4833,-80.7167
USW00093837,47,30.2333,-81.6667
USW00093841,16,30.7167,-87.0167
USW00093842,7,32.5161,-84.9422
USW00093845,13,30.7825,-83.2767
USW00093846,16,34.4978,-82.7097
USW00093862,9,34.2622,-88.7714
USW00093874,11,30.4119,-89.0808
USW00093915,12,31.3347,-92.5586
USW00093919,6,31.1828,-90.4708
USW00093987,12,31.2361,-94.7544
USW00093988,9,34.175,-91.9347
USW00093992,8,33.2208,-92.8142
USW00094623,18,43.9636,-69.7117
USW00094624,22,41.6875,-69.9933
USW00094626,36,45.4622,-69.5953
USW00094700,27,44.5761,-71.1786
USW00094702,33,41.1583,-73.1289
USW00094704,13,42.5708,-77.7133
USW00094720,35,41.6686,-70.28
USW00094723,25,42.7172,-71.1239
USW00094724,36,41.3931,-70.615
USW00094726,24,41.6764,-70.9583
USW00094728,18,40.7789,-73.9692
USW00094732,22,40.0819,-75.0111
USW00094741,20,40.85,-74.0614
USW00094745,30,41.0669,-73.7075
USW00094746,33,42.2706,-71.8731
USW00094765,20,43.6264,-72.3047
USW00094789,40,40.6386,-73.7622
VQW00011624,32,17.7028,-64.8056
VQW00011640,27,18.3331,-64.9667
