station_id,awnd,lat,lng
RQW00011641,22,18.4325,-66.0108
USW00003810,19,35.7425,-81.3819
USW00003812,7,35.4319,-82.5375
USW00003813,10,32.6847,-83.6528
USW00003818,13,30.8356,-85.1839
USW00003820,25,33.3644,-81.9633
USW00003822,40,32.13,-81.21
USW00003856,17,34.6439,-86.7861
USW00003859,13,37.2958,-81.2078
USW00003870,24,34.8831,-82.2203
USW00003872,21,37.7836,-81.1231
USW00003878,14,31.8606,-86.0122
USW00003882,19,30.2119,-85.6828
USW00003888,10,33.7792,-84.5214
USW00003901,17,32.3847,-94.7117
USW00003904,17,30.5892,-96.3647
USW00003927,33,32.8978,-97.0189
USW00003937,10,30.125,-93.2158
USW00003940,13,32.3206,-90.0778
USW00003971,24,32.6808,-96.8681
USW00003991,25,33.2061,-97.1989
USW00003996,18,32.35,-91.0278
USW00003999,21,30.7406,-98.2353
USW00004725,33,42.1997,-75.985
USW00004726,21,40.3161,-78.8339
USW00004751,19,41.8031,-78.6403
USW00004780,26,42.5519,-71.7558
USW00004781,44,40.7939,-73.1017
USW00004787,17,41.1783,-78.8989
USW00004789,22,41.5092,-74.265
USW00004836,26,47.2856,-68.3133
USW00012812,20,26.9172,-81.9914
USW00012815,25,28.4339,-81.325
USW00012816,25,29.6919,-82.2756
USW00012818,21,28.4736,-82.4544
USW00012819,12,28.8208,-81.8097
USW00012832,20,29.7333,-85.0333
USW00012833,21,29.6333,-83.1053
USW00012834,23,29.1828,-81.0483
USW00012835,21,26.585,-81.8614
USW00012836,17,24.555,-81.7522
USW00012838,31,28.1011,-80.6439
USW00012839,21,25.7906,-80.3164
USW00012841,27,28.5453,-81.3331
USW00012842,25,27.9619,-82.5403
USW00012843,30,27.6531,-80.2428
USW00012844,30,26.6847,-80.0994
USW00012849,25,26.0719,-80.1536
USW00012854,22,28.7797,-81.2436
USW00012871,26,27.4014,-82.5586
USW00012873,27,27.9106,-82.6875
USW00012876,23,28.0622,-81.7542
USW00012882,24,25.9069,-80.2803
USW00012884,13,29.3331,-89.4075
USW00012885,20,26.1969,-80.1708
USW00012888,19,25.6475,-80.4331
USW00012894,16,26.5361,-81.755
USW00012895,30,27.4981,-80.3767
USW00012896,17,24.7258,-81.0517
USW00012897,20,26.1522,-81.7753
USW00012904,29,26.2281,-97.6542
USW00012912,18,28.8614,-96.9303
USW00012916,13,29.9933,-90.2511
USW00012917,16,29.9506,-94.0206
USW00012918,18,29.6381,-95.2819
USW00012919,23,25.9156,-97.4186
USW00012921,22,29.5442,-98.4839
USW00012923,24,29.2733,-94.8592
USW00012924,26,27.7839,-97.5108
USW00012932,20,27.7411,-98.0247
USW00012935,17,28.7247,-96.2536
USW00012947,20,28.4567,-99.2183
USW00012957,19,26.1658,-97.3458
USW00012959,31,26.1839,-98.2539
USW00012960,13,29.98,-95.36
USW00012962,30,29.36,-99.1742
USW00012968,17,29.5622,-91.5256
USW00012970,21,29.3389,-98.4719
USW00012971,21,29.7036,-98.0281
USW00012972,25,28.0836,-97.0464
USW00012975,11,29.5189,-95.2417
USW00012976,10,29.1097,-95.4619
USW00012977,14,29.6222,-95.6564
USW00013722,30,35.8922,-78.7819
USW00013723,27,36.0969,-79.9433
USW00013728,11,36.5728,-79.3361
USW00013729,7,38.8853,-79.8528
USW00013733,9,37.3208,-79.2067
USW00013734,22,39.4019,-77.9844
USW00013735,20,39.3667,-75.0667
USW00013736,18,39.6428,-79.9164
USW00013737,22,36.9033,-76.1922
USW00013739,37,39.8683,-75.2311
USW00013740,21,37.505,-77.3203
USW00013741,7,37.3169,-79.9742
USW00013743,41,38.8483,-77.0342
USW00013744,80,34.1853,-79.7239
USW00013748,57,34.2675,-77.8997
USW00013752,41,38.9833,-76.4667
USW00013764,25,38.6892,-75.3592
USW00013776,67,34.6081,-79.0592
USW00013781,27,39.6728,-75.6008
USW00013786,42,36.2606,-76.175
USW00013833,6,31.2819,-89.2531
USW00013837,30,33.4669,-82.0386
USW00013838,20,30.6264,-88.0681
USW00013839,25,31.3214,-85.4497
USW00013865,7,32.3347,-88.7442
USW00013869,12,31.5356,-84.1944
USW00013870,13,31.5358,-82.5067
USW00013871,13,33.5872,-85.8556
USW00013873,20,33.9481,-83.3275
USW00013874,24,33.63,-84.4417
USW00013876,15,33.5656,-86.745
USW00013877,11,36.4731,-82.4044
USW00013878,32,31.1522,-81.3908
USW00013880,97,32.8986,-80.0403
USW00013881,33,35.2236,-80.9553
USW00013883,45,33.9486,-81.1186
USW00013884,10,30.7797,-86.5225
USW00013886,28,34.8461,-82.3461
USW00013889,25,30.4844,-81.7019
USW00013894,21,30.6794,-88.2397
USW00013895,20,32.2997,-86.4075
USW00013896,9,34.7442,-87.5997
USW00013899,14,30.4781,-87.1869
USW00013904,25,30.1831,-97.68
USW00013927,17,32.3367,-90.2214
USW00013935,10,31.3928,-92.2956
USW00013939,23,33.4825,-90.9853
USW00013942,21,32.5156,-92.0406
USW00013957,18,32.4506,-93.8411
USW00013958,18,30.3208,-97.7603
USW00013959,31,31.6189,-97.2283
USW00013960,25,32.8519,-96.8556
USW00013961,28,32.8192,-97.3614
USW00013970,19,30.5372,-91.1469
USW00013972,18,32.3542,-95.4025
USW00013973,21,30.5108,-99.7664
USW00013976,20,30.205,-91.9875
USW00013977,21,33.4536,-94.0075
USW00013978,16,33.4964,-90.0867
USW00014605,28,44.3206,-69.7972
USW00014606,30,44.7978,-68.8186
USW00014607,11,46.8706,-68.0172
USW00014609,17,46.1236,-67.7928
USW00014610,17,45.6478,-68.6925
USW00014702,36,42.47,-71.2894
USW00014707,20,41.3275,-72.0494
USW00014710,21,42.9333,-71.4383
USW00014711,18,40.1936,-76.7633
USW00014712,22,40.3667,-75.9667
USW00014719,41,40.8436,-72.6322
USW00014732,46,40.7794,-73.8803
USW00014734,36,40.6825,-74.1694
USW00014735,35,42.7431,-73.8092
USW00014736,16,40.2964,-78.3203
USW00014737,22,40.6508,-75.4492
USW00014739,49,42.3606,-71.0106
USW00014740,44,41.9381,-72.6825
USW00014745,13,43.1953,-71.5011
USW00014748,21,42.1594,-76.8919
USW00014750,26,43.35,-73.6167
USW00014751,21,40.2172,-76.8514
USW00014752,33,41.7361,-72.6506
USW00014756,46,41.2531,-70.0608
USW00014757,23,41.6267,-73.8842
USW00014758,27,41.2639,-72.8872
USW00014762,25,40.3547,-79.9217
USW00014763,20,42.4272,-73.2892
USW00014764,30,43.6497,-70.3003
USW00014765,39,41.7219,-71.4325
USW00014768,24,43.1167,-77.6767
USW00014770,15,40.8206,-76.8642
USW00014771,22,43.1111,-76.1039
USW00014775,22,42.1578,-72.7161
USW00014777,23,41.3336,-75.7269
USW00014778,21,41.2433,-76.9217
USW00014787,38,41.5333,-71.2833
USW00014792,29,40.2769,-74.8158
USW00014794,33,41.3497,-71.7989
USW00022010,21,29.3783,-100.9269
USW00053819,3,33.3633,-84.5658
USW00053820,12,31.4156,-87.0442
USW00053838,18,34.2719,-83.8303
USW00053850,10,34.6719,-82.8864
USW00053852,19,34.6525,-86.9453
USW00053853,16,30.4,-86.4717
USW00053854,52,33.4617,-80.8581
USW00053858,9,30.4636,-88.5319
USW00053860,17,30.3361,-81.5147
USW00053862,19,30.0719,-83.5736
USW00053863,12,33.875,-84.3022
USW00053864,8,33.1783,-86.7817
USW00053865,9,30.3433,-89.8222
USW00053867,27,33.9706,-80.9958
USW00053870,30,35.1967,-81.1558
USW00053871,34,34.9869,-81.0575
USW00053872,42,35.0169,-80.6206
USW00053873,8,34.1231,-84.8486
USW00053874,19,34.2486,-82.1592
USW00053902,7,30.3567,-95.4139
USW00053903,11,30.7439,-95.5861
USW00053905,15,32.5428,-93.745
USW00053907,27,32.6636,-97.0939
USW00053909,19,32.9733,-97.3181
USW00053910,10,30.0675,-95.5561
USW00053911,30,32.71,-96.2672
USW00053912,27,32.0311,-96.3989
USW00053914,24,33.1803,-96.5903
USW00053915,23,30.0375,-91.8839
USW00053917,25,30.0494,-90.0289
USW00053919,0,33.6361,-91.7556
USW00053925,13,34.05,-94.4008
USW00054704,31,42.1908,-71.1736
USW00054728,19,44.3675,-71.545
USW00054733,27,42.5842,-70.9175
USW00054734,22,41.3714,-73.4828
