station_id,awnd,lat,lng
USW00014734,42,40.6825,-74.1694
USW00014735,25,42.7431,-73.8092
USW00014736,19,40.2964,-78.3203
USW00014737,17,40.6508,-75.4492
USW00014739,53,42.3606,-71.0106
USW00014740,28,41.9381,-72.6825
USW00014745,34,43.1953,-71.5011
USW00014748,22,42.1594,-76.8919
USW00014750,27,43.35,-73.6167
USW00014751,21,40.2172,-76.8514
USW00014752,29,41.7361,-72.6506
USW00014755,206,44.2667,-71.2994
USW00014756,49,41.2531,-70.0608
USW00014757,10,41.6267,-73.8842
USW00014758,28,41.2639,-72.8872
USW00014762,28,40.3547,-79.9217
USW00014763,18,42.4272,-73.2892
USW00014764,47,43.6497,-70.3003
USW00014765,42,41.7219,-71.4325
USW00014768,34,43.1167,-77.6767
USW00014770,10,40.8206,-76.8642
USW00014771,18,43.1111,-76.1039
USW00014775,24,42.1578,-72.7161
USW00014777,20,41.3336,-75.7269
USW00014778,11,41.2433,-76.9217
USW00014787,34,41.5333,-71.2833
USW00014792,26,40.2769,-74.8158
USW00014793,21,40.2,-75.15
USW00014794,29,41.3497,-71.7989
USW00022010,34,29.3783,-100.9269
USW00053819,37,33.3633,-84.5658
USW00053820,58,31.4156,-87.0442
USW00053838,46,34.2719,-83.8303
USW00053843,55,31.3089,-86.3939
USW00053847,84,30.7044,-87.0231
USW00053848,72,30.5069,-86.9597
USW00053850,31,34.6719,-82.8864
USW00053852,38,34.6525,-86.9453
USW00053853,76,30.4,-86.4717
USW00053854,34,33.4617,-80.8581
USW00053858,83,30.4636,-88.5319
USW00053860,40,30.3361,-81.5147
USW00053862,41,30.0719,-83.5736
USW00053863,43,33.875,-84.3022
USW00053864,34,33.1783,-86.7817
USW00053865,20,30.3433,-89.8222
USW00053867,20,33.9706,-80.9958
USW00053870,36,35.1967,-81.1558
USW00053871,26,34.9869,-81.0575
USW00053872,34,35.0169,-80.6206
USW00053873,26,34.1231,-84.8486
USW00053874,28,34.2486,-82.1592
USW00053902,42,30.3567,-95.4139
USW00053903,31,30.7439,-95.5861
USW00053905,47,32.5428,-93.745
USW00053907,33,32.6636,-97.0939
USW00053909,23,32.9733,-97.3181
USW00053910,35,30.0675,-95.5561
USW00053911,41,32.71,-96.2672
USW00053912,41,32.0311,-96.3989
USW00053914,29,33.1803,-96.5903
USW00053915,25,30.0375,-91.8839
USW00053917,38,30.0494,-90.0289
USW00053919,51,33.6361,-91.7556
USW00053925,27,34.05,-94.4008
USW00054704,26,42.1908,-71.1736
USW00054728,15,44.3675,-71.545
USW00054733,38,42.5842,-70.9175
USW00054734,27,41.3714,-73.4828
USW00054737,17,40.1203,-76.2944
USW00054740,19,43.3436,-72.5178
USW00054743,14,40.8764,-74.2831
USW00054756,29,42.57,-72.2911
USW00054757,26,42.1094,-77.9919
USW00054767,19,41.7419,-72.1836
USW00054768,13,42.6958,-73.1708
USW00054769,34,41.9097,-70.7294
USW00054770,17,42.805,-72.0036
USW00054772,20,43.9906,-70.9475
USW00054773,21,43.3497,-76.3847
USW00054777,20,41.8756,-71.0211
USW00054778,28,42.6425,-77.0564
USW00054779,8,41.0089,-74.7367
USW00054780,35,41.0731,-71.9233
USW00054781,18,42.8914,-73.2469
USW00054782,15,40.2383,-75.5572
USW00054785,13,40.6239,-74.6694
USW00054786,21,40.33,-75.1225
USW00054787,38,40.7342,-73.4169
USW00054788,23,41.5097,-72.8278
USW00054789,30,41.1389,-75.3794
USW00054790,32,40.8217,-72.8689
USW00054791,39,43.2781,-70.9222
USW00054792,28,41.0467,-78.4117
USW00054793,10,41.2003,-74.6231
USW00063870,43,31.0425,-86.3117
USW00063871,30,30.8458,-85.6014
USW00063872,48,31.9514,-85.1289
USW00063874,58,31.8456,-86.6108
USW00063890,39,30.3503,-81.8831
USW00064775,20,43.2339,-75.4117
USW00092805,68,26.25,-80.1083
USW00092806,74,27.7628,-82.6261
USW00092809,59,25.9989,-80.2411
USW00093706,24,39.7078,-77.7297
USW00093718,43,33.8117,-78.7239
USW00093719,30,35.0678,-77.0481
USW00093720,22,38.3406,-75.5103
USW00093721,29,39.1667,-76.6833
USW00093727,37,34.7,-77.3833
USW00093729,34,35.2325,-75.6219
USW00093730,27,39.4494,-74.5672
USW00093736,22,38.1386,-78.453
USW00093738,31,38.9408,-77.4636
USW00093739,57,37.9406,-75.4631
USW00093740,32,34.9914,-78.8803
USW00093741,38,37.1319,-76.493
USW00093743,34,34.6833,-77.0333
USW00093759,21,35.855,-77.8931
USW00093762,15,39.7333,-77.4333
USW00093765,30,34.7336,-76.6606
USW00093773,8,36.9839,-77.0075
USW00093775,15,37.7081,-77.4344
USW00093778,12,39.9181,-76.8742
USW00093780,16,39.9492,-74.8417
USW00093781,19,36.4394,-77.7097
USW00093782,33,34.7917,-79.3661
USW00093783,18,36.0467,-79.4769
USW00093785,18,35.9333,-79.0642
USW00093786,38,38.3083,-75.1239
USW00093801,31,34.3478,-85.1611
USW00093805,62,30.3975,-84.3289
USW00093807,31,36.1336,-80.2222
USW00093831,26,32.4833,-80.7167
USW00093837,51,30.2333,-81.6667
USW00093841,44,30.7167,-87.0167
USW00093842,51,32.5161,-84.9422
USW00093845,35,30.7825,-83.2767
USW00093846,46,34.4978,-82.7097
USW00093862,51,34.2622,-88.7714
USW00093874,124,30.4119,-89.0808
USW00093915,88,31.3347,-92.5586
USW00093919,72,31.1828,-90.4708
USW00093987,46,31.2361,-94.7544
USW00093988,49,34.175,-91.9347
USW00093992,49,33.2208,-92.8142
USW00094623,20,43.9636,-69.7117
USW00094624,21,41.6875,-69.9933
USW00094626,61,45.4622,-69.5953
USW00094700,30,44.5761,-71.1786
USW00094702,33,41.1583,-73.1289
USW00094704,30,42.5708,-77.7133
USW00094720,37,41.6686,-70.28
USW00094723,31,42.7172,-71.1239
USW00094724,37,41.3931,-70.615
USW00094726,22,41.6764,-70.9583
USW00094728,27,40.7789,-73.9692
USW00094732,29,40.0819,-75.0111
USW00094741,19,40.85,-74.0614
USW00094745,42,41.0669,-73.7075
USW00094746,50,42.2706,-71.8731
USW00094765,24,43.6264,-72.3047
USW00094789,43,40.6386,-73.7622
VQW00011624,39,17.7028,-64.8056
VQW00011640,57,18.3331,-64.9667
